"scheme_name","source_sheet","unit_label","meter_label","linked_unit_label","meter_type","provisional_meter_key","prepaid","pq_factor","latest_reading_date","latest_reading"
"Stonecrest","Stonecrest","SC 092","SC 092","SC 092","UNIT","SC_092","1","0,481590574","2020/01/30","37841"
"Stonecrest","Stonecrest","SC 093","SC 093","SC 093","UNIT","SC_093","1","0,394953932","2020/01/30","36822"
"Stonecrest","Stonecrest","SC 094","SC 094","SC 094","UNIT","SC_094","1","0,394953932","2020/01/30","32851"
"Stonecrest","Stonecrest","SC 095","SC 095","SC 095","UNIT","SC_095","1","0,402132677","2020/01/30","29230"
"Stonecrest","Stonecrest","SC 096","SC 096","SC 096","UNIT","SC_096","1","0,402132677","2020/01/30","29286"
"Stonecrest","Stonecrest","SC 097","SC 097","SC 097","UNIT","SC_097","1","0,481590574","2020/01/30","40791"
"Stonecrest","Stonecrest","SC 098","SC 098","SC 098","UNIT","SC_098","1","0,434142016","2020/01/30","39427"
"Stonecrest","Stonecrest","SC 099","SC 099","SC 099","UNIT","SC_099","1","0,402132677","2020/01/30","34548"
"Stonecrest","Stonecrest","SC 100","SC 100","SC 100","UNIT","SC_100","1","0,380473517","2020/01/30","28934"
"Stonecrest","Stonecrest","SC 101A","SC 101A","SC 101A","UNIT","SC_101A","","0,439796507","2020/01/30","32067"
"Stonecrest","Stonecrest","SC 102","SC 102","SC 102","UNIT","SC_102","1","0,866489345","2020/01/30","65934"
"Stonecrest","Stonecrest","SC 103","SC 103","SC 103","UNIT","SC_103","1","0,448524092","2020/01/30","41669"
"Stonecrest","Stonecrest","SC 104A","SC 104A","SC 104A","UNIT","SC_104A","1","0,373294771","2020/01/30","32083"
"Stonecrest","Stonecrest","SC 105","SC 105","SC 105","UNIT","SC_105","1","0,394953932","2020/01/30","27192"
"Stonecrest","Stonecrest","SC 106","SC 106","SC 106","UNIT","SC_106","1","0,394953932","2020/01/30","33592"
"Stonecrest","Stonecrest","SC 107","SC 107","SC 107","UNIT","SC_107","1","0,481590574","2020/01/30","33713"
"Stonecrest","Stonecrest","SC 108","SC 108","SC 108","UNIT","SC_108","1","0,380473517","2020/01/30","46290"
"Stonecrest","Stonecrest","SC 109","SC 109","SC 109","UNIT","SC_109","1","0,434142016","2020/01/30","46227"
"Stonecrest","Stonecrest","SC 110","SC 110","SC 110","UNIT","SC_110","1","0,434142016","2020/01/30","48398"
"Stonecrest","Stonecrest","SC 111","SC 111","SC 111","UNIT","SC_111","1","0,373294771","2020/01/30","35824"
"Stonecrest","Stonecrest","SC 112","SC 112","SC 112","UNIT","SC_112","1","0,366017687","2020/01/30","34499"
"Stonecrest","Stonecrest","SC 113","SC 113","SC 113","UNIT","SC_113","1","0,441345346","2020/01/30","50230"
"Stonecrest","Stonecrest","SC 114A","SC 114A","SC 114A","UNIT","SC_114A","1","0,439796507","2020/01/30","31328"
"Stonecrest","Stonecrest","SC 115","SC 115","SC 115","UNIT","SC_115","1","0,380473517","2020/01/30","40767"
"Stonecrest","Stonecrest","SC 116 A","SC 116 A","SC 116 A","UNIT","SC_116_A","1","0,481590574","2020/01/30","22303"
"Stonecrest","Stonecrest","SC 117A","SC 117A","SC 117A","UNIT","SC_117A","1","0,394953932","2020/01/30","21742"
"Stonecrest","Stonecrest","SC 118A","SC 118A","SC 118A","UNIT","SC_118A","1","0,394953932","2020/01/30","27771"
"Stonecrest","Stonecrest","SC 119","SC 119","SC 119","UNIT","SC_119","1","0,394953932","2020/01/30","21722"
"Stonecrest","Stonecrest","SC 120","SC 120","SC 120","UNIT","SC_120","1","0,394953932","2020/01/30","31892"
"Stonecrest","Stonecrest","SC 121","SC 121","SC 121","UNIT","SC_121","1","0,481590574","2020/01/30","38467"
"Stonecrest","Stonecrest","SC 122","SC 122","SC 122","UNIT","SC_122","1","0,452728083","2020/01/30","31911"
"Stonecrest","Stonecrest","SC 123A","SC 123A","SC 123A","UNIT","SC_123A","","0,394953932","2020/01/30","22959"
"Stonecrest","Stonecrest","SC 124","SC 124","SC 124","UNIT","SC_124","1","0,394953932","2020/01/30","28441"
"Stonecrest","Stonecrest","SC 125","SC 125","SC 125","UNIT","SC_125","","0,394953932","2020/01/30","39945"
"Stonecrest","Stonecrest","SC 126","SC 126","SC 126","UNIT","SC_126","","0,394953932","2020/01/30","33293"
"Stonecrest","Stonecrest","SC 127","SC 127","SC 127","UNIT","SC_127","1","0,481590574","2020/01/30","42113"
"Stonecrest","Stonecrest","SC 128","SC 128","SC 128","UNIT","SC_128","1","0,871602972","2020/01/30","71813"
"Stonecrest","Stonecrest","SC 129","SC 129","SC 129","UNIT","SC_129","1","0,434142016","2020/01/30","31279"
"Stonecrest","Stonecrest","SC 130","SC 130","SC 130","UNIT","SC_130","1","0,380473517","2020/01/30","28398"
"Stonecrest","Stonecrest","SC 131A","SC 131A","SC 131A","UNIT","SC_131A","1","0,373294771","2020/01/30","36753"
"Stonecrest","Stonecrest","SC 132","SC 132","SC 132","UNIT","SC_132","1","0,441345346","2020/01/30","29152"
"Stonecrest","Stonecrest","SC 133","SC 133","SC 133","UNIT","SC_133","","0,434142016","2020/01/30","11805"
"Stonecrest","Stonecrest","SC 134","SC 134","SC 134","UNIT","SC_134","1","0,380473517","2020/01/30","39564"
"Stonecrest","Stonecrest","SC 135 A","SC 135 A","SC 135 A","UNIT","SC_135_A","1","0,394953932","2020/01/30","29861"
"Stonecrest","Stonecrest","SC 136","SC 136","SC 136","UNIT","SC_136","1","0,387676847","2020/01/30","21492"
"Stonecrest","Stonecrest","SC 137","SC 137","SC 137","UNIT","SC_137","1","0,474387244","2020/01/30","29268"
"Stonecrest","Stonecrest","SC 138","SC 138","SC 138","UNIT","SC_138","1","0,481590574","2020/01/30","40618"
"Stonecrest","Stonecrest","SC 139","SC 139","SC 139","UNIT","SC_139","1","0,394953932","2020/01/30","38785"
"Stonecrest","Stonecrest","SC 140","SC 140","SC 140","UNIT","SC_140","1","0,394953932","2020/01/30","31872"
"Stonecrest","Stonecrest","SC 141","SC 141","SC 141","UNIT","SC_141","1","0,394953932","2020/01/30","29574"
"Stonecrest","Stonecrest","SC 142","SC 142","SC 142","UNIT","SC_142","1","0,394953932","2020/01/30","31599"
"Stonecrest","Stonecrest","SC 143","SC 143","SC 143","UNIT","SC_143","1","0,488867659","2020/01/30","43369"
"Stonecrest","Stonecrest","SC 144","SC 144","SC 144","UNIT","SC_144","1","0,380473517","2020/01/30","34917"
"Stonecrest","Stonecrest","SC 145","SC 145","SC 145","UNIT","SC_145","","0,448524092","2020/01/30","40339"
"Stonecrest","Stonecrest","SC 146","SC 146","SC 146","UNIT","SC_146","1","0,871602972","2020/01/30","70014"
"Stonecrest","Stonecrest","SC 147","SC 147","SC 147","UNIT","SC_147","1","0,871602972","2020/01/30","55865"
"Stonecrest","Stonecrest","SC 148","SC 148","SC 148","UNIT","SC_148","1","0,878880057","2020/01/30","54694"
"Stonecrest","Stonecrest","SC 149","SC 149","SC 149","UNIT","SC_149","1","0,878880057","2020/01/30","51528"
"Stonecrest","Stonecrest","SC 150","SC 150","SC 150","UNIT","SC_150","1","0,474387244","2020/01/30","31932"
"Stonecrest","Stonecrest","SC 151A","SC 151A","SC 151A","UNIT","SC_151A","1","0,394953932","2020/01/30","34181"
"Stonecrest","Stonecrest","SC 152","SC 152","SC 152","UNIT","SC_152","1","0,416613092","2020/01/30","20183"
"Stonecrest","Stonecrest","SC 153","SC 153","SC 153","UNIT","SC_153","1","0,380473517","2020/01/30","41649"
"Stonecrest","Stonecrest","SC 154","SC 154","SC 154","UNIT","SC_154","1","0,434142016","2020/01/30","50591"
"Stonecrest","Stonecrest","SC 155","SC 155","SC 155","UNIT","SC_155","1","0,439796507","2020/01/30","31076"
"Stonecrest","Stonecrest","SC 156","SC 156","SC 156","UNIT","SC_156","1","0,380473517","2020/01/30","48582"
"Stonecrest","Stonecrest","SC 157","SC 157","SC 157","UNIT","SC_157","1","0,474387244","2020/01/30","23151"
"Stonecrest","Stonecrest","SC 158","SC 158","SC 158","UNIT","SC_158","","0,394953932","2020/01/30","11822"
"Stonecrest","Stonecrest","SC 159A","SC 159A","SC 159A","UNIT","SC_159A","1","0,394953932","2020/01/30","31270"
"Stonecrest","Stonecrest","SC 160","SC 160","SC 160","UNIT","SC_160","1","0,394953932","2020/01/30","24873"
"Stonecrest","Stonecrest","SC 161","SC 161","SC 161","UNIT","SC_161","1","0,394953932","2020/01/30","7880"
"Stonecrest","Stonecrest","SC 162A","SC 162A","SC 162A","UNIT","SC_162A","1","0,474387244","2020/01/30","41334"
"Stonecrest","Stonecrest","SC 163","SC 163","SC 163","UNIT","SC_163","1","0,864399642","2020/01/30","48482"
"Stonecrest","Stonecrest","SC 164","SC 164","SC 164","UNIT","SC_164","1","0,878880057","2020/01/30","76810"
"Stonecrest","Stonecrest","SC 165","SC 165","SC 165","UNIT","SC_165","1","0,871602972","2020/01/30","75413"
"Stonecrest","Stonecrest","SC 166","SC 166","SC 166","UNIT","SC_166","1","0,878880057","2020/01/30","60899"
"Stonecrest","Stonecrest","SC 167A","SC 167A","SC 167A","UNIT","SC_167A","1","0,878806302","2020/01/30","69071"
"Stonecrest","Stonecrest","SC 168","SC 168","SC 168","UNIT","SC_168","1","0,871602972","2020/01/30","55893"
"Stonecrest","Stonecrest","SC 169A","SC 169A","SC 169A","UNIT","SC_169A","1","0,864399642","2020/01/30","61029"
"Stonecrest","Stonecrest","SC 170","SC 170","SC 170","UNIT","SC_170","1","0,878880057","2020/01/30","68778"
"Stonecrest","Stonecrest","Bulk 1","Bulk 1",,"BULK","Bulk_1","",,"2020/01/30","951079"
"Suncrest","Suncrest","ST 01A","ST 01A","ST 01A","UNIT","ST_01A","","3,331357935","2023/02/28","57258"
"Suncrest","Suncrest","ST 02","ST 02","ST 02","UNIT","ST_02","","3,331357935","2023/02/28","61290"
"Suncrest","Suncrest","ST 03","ST 03","ST 03","UNIT","ST_03","","3,331357935","2023/02/28","66562"
"Suncrest","Suncrest","ST 04","ST 04","ST 04","UNIT","ST_04","","3,331357935","2023/02/28","53191"
"Suncrest","Suncrest","ST 05A","ST 05A","ST 05A","UNIT","ST_05A","","3,331357935","2023/02/28","60120"
"Suncrest","Suncrest","ST 06","ST 06","ST 06","UNIT","ST_06","","3,331357935","2023/02/28","95217"
"Suncrest","Suncrest","ST 07","ST 07","ST 07","UNIT","ST_07","","3,331357935","2023/02/28","40641"
"Suncrest","Suncrest","ST 08","ST 08","ST 08","UNIT","ST_08","","3,33728413","2023/02/28","46647"
"Suncrest","Suncrest","ST 09","ST 09","ST 09","UNIT","ST_09","","3,331357935","2023/02/28","62466"
"Suncrest","Suncrest","ST 10","ST 10","ST 10","UNIT","ST_10","","3,331357935","2023/02/28","71782"
"Suncrest","Suncrest","ST 11","ST 11","ST 11","UNIT","ST_11","","3,33728413","2023/02/28","9545"
"Suncrest","Suncrest","ST 12","ST 12","ST 12","UNIT","ST_12","","3,33728413","2023/02/28","51145"
"Suncrest","Suncrest","ST 13A","ST 13A","ST 13A","UNIT","ST_13A","","3,331357935","2023/02/28","68570"
"Suncrest","Suncrest","ST 14","ST 14","ST 14","UNIT","ST_14","","3,33728413","2023/02/28","6574"
"Suncrest","Suncrest","ST 15A","ST 15A","ST 15A","UNIT","ST_15A","","3,33728413","2023/02/28","40085"
"Suncrest","Suncrest","ST 16","ST 16","ST 16","UNIT","ST_16","","3,33728413","2023/02/28","60788"
"Suncrest","Suncrest","ST 17B","ST 17B","ST 17B","UNIT","ST_17B","","3,33728413","2023/02/28","53705"
"Suncrest","Suncrest","ST 18","ST 18","ST 18","UNIT","ST_18","","3,331357935","2023/02/28","72710"
"Suncrest","Suncrest","ST 19A","ST 19A","ST 19A","UNIT","ST_19A","","3,33728413","2023/02/28","42332"
"Suncrest","Suncrest","ST 20A","ST 20A","ST 20A","UNIT","ST_20A","","3,33728413","2023/02/28","69592"
"Suncrest","Suncrest","ST 21","ST 21","ST 21","UNIT","ST_21","","3,331357935","2023/02/28","67796"
"Suncrest","Suncrest","ST 22","ST 22","ST 22","UNIT","ST_22","","3,331357935","2023/02/28","58869"
"Suncrest","Suncrest","ST 23A","ST 23A","ST 23A","UNIT","ST_23A","","3,33728413","2023/02/28","47744"
"Suncrest","Suncrest","ST 24","ST 24","ST 24","UNIT","ST_24","","3,331357935","2023/02/28","52956"
"Suncrest","Suncrest","ST 25A","ST 25A","ST 25A","UNIT","ST_25A","","3,331357935","2023/02/28","53076"
"Suncrest","Suncrest","ST 26","ST 26","ST 26","UNIT","ST_26","","3,331357935","2023/02/28","71835"
"Suncrest","Suncrest","ST 27","ST 27","ST 27","UNIT","ST_27","","3,331357935","2023/02/28","49643"
"Suncrest","Suncrest","ST 28","ST 28","ST 28","UNIT","ST_28","","3,331357935","2023/02/28","64502"
"Suncrest","Suncrest","ST 29","ST 29","ST 29","UNIT","ST_29","","3,331357935","2023/02/28","51154"
"Suncrest","Suncrest","ST 30A","ST 30A","ST 30A","UNIT","ST_30A","","3,331357935","2023/02/28","55217"
"Suncrest","Suncrest","Bulk 1","Bulk 1",,"BULK","Bulk_1","",,"2023/02/28","816771"
"Taragona","Taragona","TG 01","TG 01","TG 01","UNIT","TG_01","","4,0934","#########","16602"
"Taragona","Taragona","TG 02","TG 02","TG 02","UNIT","TG_02","","3,3153","#########","2540"
"Taragona","Taragona","TG 03A","TG 03A","TG 03A","UNIT","TG_03A","","3,3153","#########","27137"
"Taragona","Taragona","TG 04A","TG 04A","TG 04A","UNIT","TG_04A","","3,3153","#########","679"
"Taragona","Taragona","TG 05A","TG 05A","TG 05A","UNIT","TG_05A","","3,3153","#########","3860"
"Taragona","Taragona","TG 06A","TG 06A","TG 06A","UNIT","TG_06A","","3,3153","#########","67832"
"Taragona","Taragona","TG 07A","TG 07A","TG 07A","UNIT","TG_07A","","3,3153","#########","43438"
"Taragona","Taragona","TG 08","TG 08","TG 08","UNIT","TG_08","","3,3153","#########","87861"
"Taragona","Taragona","TG 09","TG 09","TG 09","UNIT","TG_09","","3,3153","#########","91703"
"Taragona","Taragona","TG 10A","TG 10A","TG 10A","UNIT","TG_10A","","3,3153","#########","18019"
"Taragona","Taragona","TG 11","TG 11","TG 11","UNIT","TG_11","","3,3153","#########","40503"
"Taragona","Taragona","TG 12","TG 12","TG 12","UNIT","TG_12","","3,3153","#########","80686"
"Taragona","Taragona","TG 13A","TG 13A","TG 13A","UNIT","TG_13A","","4,8376","#########","96901"
"Taragona","Taragona","TG 14","TG 14","TG 14","UNIT","TG_14","","1,8945","#########","44570"
"Taragona","Taragona","TG 15","TG 15","TG 15","UNIT","TG_15","","1,5223","#########","33388"
"Taragona","Taragona","TG 16A","TG 16A","TG 16A","UNIT","TG_16A","","2,0298","#########","80765"
"Taragona","Taragona","TG 17A","TG 17A","TG 17A","UNIT","TG_17A","","2,5034","#########","97859"
"Taragona","Taragona","TG 18A","TG 18A","TG 18A","UNIT","TG_18A","","2,0298","#########","77674"
"Taragona","Taragona","TG 19A","TG 19A","TG 19A","UNIT","TG_19A","","2,5034","#########","25307"
"Taragona","Taragona","TG 20","TG 20","TG 20","UNIT","TG_20","","2,0298","#########","10706"
"Taragona","Taragona","TG 21A","TG 21A","TG 21A","UNIT","TG_21A","","2,5034","#########","66119"
"Taragona","Taragona","TG 22A","TG 22A","TG 22A","UNIT","TG_22A","","1,5223","#########","31222"
"Taragona","Taragona","TG 23","TG 23","TG 23","UNIT","TG_23","","2,4357","#########","89995"
"Taragona","Taragona","TG 24","TG 24","TG 24","UNIT","TG_24","","4,7361","#########","50274"
"Taragona","Taragona","TG 25","TG 25","TG 25","UNIT","TG_25","","3,3491","#########","41107"
"Taragona","Taragona","TG 26B","TG 26B","TG 26B","UNIT","TG_26B","","3,3491","#########","464342"
"Taragona","Taragona","TG 27","TG 27","TG 27","UNIT","TG_27","","3,3491","#########","32001"
"Taragona","Taragona","TG 28","TG 28","TG 28","UNIT","TG_28","","3,3491","#########","39774"
"Taragona","Taragona","TG 29","TG 29","TG 29","UNIT","TG_29","","4,8038","#########","27177"
"Taragona","Taragona","TG 30","TG 30","TG 30","UNIT","TG_30","","2,1651","#########","31709"
"Taragona","Taragona","TG 31","TG 31","TG 31","UNIT","TG_31","","2,0636","#########","52225"
"Taragona","Taragona","TG 32","TG 32","TG 32","UNIT","TG_32","","2,5372","#########","90119"
"Taragona","Taragona","TG 33A","TG 33A","TG 33A","UNIT","TG_33A","","1,5223","#########","1504"
"Taragona","Taragona","TG 34A","TG 34A","TG 34A","UNIT","TG_34A","","2,4019","#########","66158"
"Taragona","Taragona","Com B/Room","Com B/Room",,"COMMON","Com_B_Room","","0","#########","86894"
"Taragona","Taragona","** TG36 (Unit5) R1","** TG36 (Unit5) R1","** TG36 (Unit5) R1","UNIT","TG36_Unit5_R1","","0","#########","11464"
"Taragona","Taragona","** TG35 Gardner R2","** TG35 Gardner R2","** TG35 Gardner R2","UNIT","TG35_Gardner_R2","","0","#########","49288"
"Taragona","Taragona","** TG39 R3","** TG39 R3","** TG39 R3","UNIT","TG39_R3","","0","#########","7960"
"Taragona","Taragona","** TG38 (unit7) R4","** TG38 (unit7) R4","** TG38 (unit7) R4","UNIT","TG38_unit7_R4","","0","#########","10339"
"Transvalia","Transvalia","TV01","TV01","TV01","UNIT","TV01","","1","2020/12/31","0"
"Transvalia","Transvalia","TV02A","TV02A","TV02A","UNIT","TV02A","","1","2020/12/31","0"
"Transvalia","Transvalia","TV03","TV03","TV03","UNIT","TV03","","1","2020/12/31","0"
"Transvalia","Transvalia","TV04A","TV04A","TV04A","UNIT","TV04A","","1","2020/12/31","0"
"Transvalia","Transvalia","TV05","TV05","TV05","UNIT","TV05","","1","2020/12/31","0"
"Transvalia","Transvalia","TV06","TV06","TV06","UNIT","TV06","","1","2020/12/31","0"
"Transvalia","Transvalia","TV07","TV07","TV07","UNIT","TV07","","1","2020/12/31","0"
"Transvalia","Transvalia","TV08A","TV08A","TV08A","UNIT","TV08A","","1","2020/12/31","0"
"Transvalia","Transvalia","TV09","TV09","TV09","UNIT","TV09","","1","2020/12/31","0"
"Transvalia","Transvalia","TV10A","TV10A","TV10A","UNIT","TV10A","","1","2020/12/31","0"
"Transvalia","Transvalia","TV11","TV11","TV11","UNIT","TV11","","1","2020/12/31","0"
"Transvalia","Transvalia","TV12","TV12","TV12","UNIT","TV12","","1","2020/12/31","0"
"Transvalia","Transvalia","TV13","TV13","TV13","UNIT","TV13","","1","2020/12/31","0"
"Transvalia","Transvalia","TV14","TV14","TV14","UNIT","TV14","","1","2020/12/31","0"
"Transvalia","Transvalia","TV15","TV15","TV15","UNIT","TV15","","1","2020/12/31","0"
"Transvalia","Transvalia","TV16","TV16","TV16","UNIT","TV16","","1","2020/12/31","0"
"Transvalia","Transvalia","TV17A","TV17A","TV17A","UNIT","TV17A","","1","2020/12/31","0"
"Transvalia","Transvalia","TV18","TV18","TV18","UNIT","TV18","","1","2020/12/31","0"
"Transvalia","Transvalia","TV19","TV19","TV19","UNIT","TV19","","1","2020/12/31","0"
"Transvalia","Transvalia","TV20","TV20","TV20","UNIT","TV20","","1","2020/12/31","0"
"Transvalia","Transvalia","BULK01","BULK01","BULK01","UNIT","BULK01","",,"2020/12/31","0"
